RecordID,CertificateNumber,BusinessName,InspectionDate,InspectionResult,Industry,Borough,BuildingNumber,Street,Street2,UnitType,Unit,Description,City,State,Zip,Longitude,Latitude
56-2018-UNIT,10012044,PEDITOUR INC.,2018-04-26T00:00:00Z,Pass,Pedicab Business - 130,Bronx,405,W 263RD ST,NA,NA,NA,NA,BRONX,NY,10471,-73.90044094,40.91206287
2061130-DCA,9420456,"AKA WIRELESS, INC.",2018-04-11T00:00:00Z,Warning,Electronic Store - 001,Brooklyn,153,7TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.97684168,40.67256279
65533-2017-ENFO,9402930,MILLY BEAUTY CENTER INC,2017-10-24T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,20303,HOLLIS AVE,NA,NA,NA,NA,SAINT ALBANS,NY,11412,-73.75452746,40.70660203
7149-2016-ENFO,5392452,ICELL INCORPORATED,2016-01-27T00:00:00Z,Violation Issued,Electronic Store - 001,Queens,10313,ROOSEVELT AVE,NA,NA,NA,NA,CORONA,NY,11368,-73.86249842,40.74989907
24114-2016-ENFO,9337174,KING DELI AND GRILL INC,2016-04-13T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Bronx,1567,WATSON AVE,NA,NA,NA,NA,BRONX,NY,10472,-73.87629503,40.82634459
50824-2016-ENFO,9341988,JOY CHUNG CORP.,2016-07-28T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Brooklyn,255,GREENPOINT AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.94943592,40.7306662
24945-2017-ENFO,80022771,PRINCE NAZEEM DELI AND GROCERY CORP,2017-04-05T00:00:00Z,Violation Issued,Tobacco Prod'T Sales - 890,Brooklyn,656,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11216,-73.9499425,40.67591384
7624-2018-ENFO,40009156,SPEEDWAY LLC,2018-02-02T00:00:00Z,Pass,Gas Station-Retail - 815,Bronx,1201,WEBSTER AVE,NA,NA,NA,NA,BRONX,NY,10456,-73.90988046,40.83183771
62982-2017-ENFO,9386576,WILLIAMSBURG ORGANIC FOOD CORP.,2017-10-11T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,153,HAVEMEYER ST,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.95759524,40.71149461
8688-2016-ENFO,9274583,K & K JEWELRY,2016-02-01T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Bronx,157,E 170TH ST,NA,NA,NA,NA,BRONX,NY,10452,-73.91477479,40.83911492
24688-2016-ENFO,3054636,S & S Halal Meat Bazaar,2016-04-12T00:00:00Z,Pass,Grocery-Retail - 808,Queens,11209,JAMAICA AVE,NA,NA,NA,NA,RICHMOND HILL,NY,11418,-73.83624788,40.69750016
5608-2018-ENFO,3080750,NEW POLAND FOOD MARKET INC,2018-01-25T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,170,NASSAU AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.94630845,40.72524389
27494-2016-ENFO,9337050,208 RIVINGTON INC.,2016-04-20T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,208,RIVINGTON ST,NA,NA,NA,NA,NEW YORK,NY,10002,-73.98285019,40.71841245
68981-2016-ENFO,50073089,FACIL GROCERY CORP,2016-10-20T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,4806,46TH ST,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.91953622,40.73902892
41264-2017-ENFO,3066967,"USA 88 FORTUNE, INC",2017-07-07T00:00:00Z,Pass,Laundry - 064,Queens,10303,37TH AVE,NA,NA,NA,NA,CORONA,NY,11368,-73.86431049,40.75330745
65947-2017-ENFO,5422522,MAGGIE BAKERY INC.,2017-10-24T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,6802,BAY PKWY,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.98325208,40.61210727
11182-2016-ENFO,5388970,CARIBE SUPERMARKET CORP,2016-02-12T00:00:00Z,Violation Issued,Grocery-Retail - 808,Manhattan,534,W 207TH ST,NA,NA,NA,NA,NEW YORK,NY,10034,-73.91979178,40.86545944
27758-2017-ENFO,9368530,B&M GROCERY CONVENIENCE CORP,2017-07-06T00:00:00Z,Licensed,Cigarette Retail Dealer - 127,Bronx,16,W FORDHAM RD,NA,NA,NA,NA,BRONX,NY,10468,-73.90192109,40.86276132
4577-2018-ENFO,9406948,TJX INC,2018-01-17T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Manhattan,620,6TH AVE,NA,NA,NA,NA,NEW YORK,NY,10011,-73.99484328,40.74008071
56134-2017-ENFO,9375845,TEAMS MARKET INC.,2017-08-25T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Bronx,1791,WALTON AVE,NA,FRNT,1,NA,BRONX,NY,10453,-73.90993083,40.84801507
7105-2016-CMPL,9340389,NYCBCH LLC,2016-06-10T00:00:00Z,No Violation Issued,Sidewalk Cafe - 013,Queens,4005,BROADWAY,NA,NA,NA,NA,ASTORIA,NY,11103,-73.91885163,40.75891415
18054-2017-ENFO,5409136,SHAH NEW FASHION INC,2017-03-17T00:00:00Z,Violation Issued,Wearing Apparel - 450,Queens,11117,LIBERTY AVE,NA,NA,NA,NA,SOUTH RICHMOND HILL,NY,11419,-73.83090296,40.68484177
64964-2016-ENFO,3060523,PRIME ESSENTIALS LLC,2016-09-29T00:00:00Z,Pass,Drug Store Retail - 810,Manhattan,345,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10013,-74.00418093,40.71670641
31110-2016-ENFO,9339115,LEVI STRAUSS & CO,2016-05-05T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Manhattan,1501,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10036,-73.9861935,40.75710293
7983-2017-ENFO,9371738,A & B VARIETIES CORP,2017-01-30T00:00:00Z,No Violation Issued,Electronic Store - 001,Queens,3743,103RD ST,NA,NA,NA,NA,CORONA,NY,11368,-73.86419962,40.75280778
6204-2017-ENFO,9360930,G CHEW LLC,2017-02-01T00:00:00Z,No Evidence of Activity,Sidewalk Cafe - 013,Manhattan,190,6TH AVE,NA,NA,NA,NA,NEW YORK,NY,10013,-74.00365118,40.72641464
75453-2016-ENFO,40004827,NICMANDA TRUCKING INC,2016-11-28T00:00:00Z,Pass,Fuel Oil Dealer - 814,Outside NYC,5,LILAC PL,NA,NA,NA,NA,MASSAPEQUA PARK,NY,11762,NA,NA
6015-2018-ENFO,70044422,215 FANTASTIC DELI CORP,2018-01-25T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Manhattan,215,W 116TH ST,NA,NA,NA,NA,NEW YORK,NY,10026,-73.95330686,40.80355718
36420-2018-ENFO,5427078,"MARIN, EDMUNDO J",2018-07-16T00:00:00Z,Violation Issued,Secondhand Dealer [General] - 006,Brooklyn,4715,5TH AVE,NA,FL,1,NA,BROOKLYN,NY,11220,-74.00870622,40.64664309
61676-2016-ENFO,3064854,"NEW YORK'S BEST DELI, INC",2016-09-16T00:00:00Z,Pass,Grocery-Retail - 808,Queens,14701,GUY R BREWER BLVD,NA,NA,NA,NA,JAMAICA,NY,11434,-73.76796844,40.66044621
35660-2017-ENFO,9383559,SUGAWARA INC,2017-05-26T00:00:00Z,Warning,Salons And Barbershop - 841,Manhattan,189,ORCHARD ST,NA,NA,NA,NA,NEW YORK,NY,10002,-73.98819217,40.72210756
14659-2016-ENFO,9327416,"PARIS BAGUETTE AMERICA, INC.",2016-02-18T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Manhattan,6,W 32ND ST,NA,NA,NA,NA,NEW YORK,NY,10001,-73.98605115,40.74738102
59876-2016-ENFO,9346612,"SAPAN, MAHMUD",2016-09-02T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,MANHATTAN,NA,7 AVENUE,WEST   49 STREET,NA,NA,S/E/C,NEW YORK,NY,10019,-73.98373097,40.76045668
52469-2016-ENFO,9333882,KATONAH FOOD MARKET CORP.,2016-08-05T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,4265,KATONAH AVE,NA,NA,NA,NA,BRONX,NY,10470,-73.86717408,40.89742221
46269-2017-ENFO,9386493,"ABBAS, ELLAHI",2017-07-12T00:00:00Z,No Violation Issued,Electronic Store - 001,Brooklyn,1958,FLATBUSH AVE,NA,NA,NA,NA,BROOKLYN,NY,11234,-73.93622598,40.6219995
71786-2016-ENFO,3058545,"BOCHNER'S GROCERY, LLC",2016-11-03T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,5001,16TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.98617287,40.63038797
67886-2016-ENFO,9354425,AL-KAHA FOOD PLUS INC.,2016-10-12T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,565,4TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11215,-73.99236904,40.66596368
21348-2018-ENFO,5426538,POWER BUTTON CORP,2018-05-08T00:00:00Z,Violation Issued,Electronic & Home Appliance Service Dealer - 115,Queens,8315,37TH AVE,NA,NA,NA,NA,JACKSON HEIGHTS,NY,11372,-73.88315005,40.74987795
5709-2016-ENFO,9321618,"BAY CREST JEWELERS, INC.",2016-01-22T00:00:00Z,Out of Business,Secondhand Dealer [General] - 006,Brooklyn,377A,BAY RIDGE AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.0242874,40.63496728
42300-2016-ENFO,9308406,"MACARENO, DONACIANO",2016-06-28T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,3402,34TH ST,NA,NA,NA,NA,ASTORIA,NY,11106,-73.92506813,40.7583008
65950-2017-ENFO,9390100,"SONG OF JOY, INC.",2017-10-24T00:00:00Z,Out of Business,Electronic Store - 001,Bronx,5547,BROADWAY,NA,NA,NA,NA,BRONX,NY,10463,-73.90535541,40.87813997
63670-2016-ENFO,9354187,BOY LUV GIRL INC.,2016-09-21T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Brooklyn,147,ATLANTIC AVE,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.99520771,40.6904829
63019-2016-ENFO,9356583,D & C MINI MARKET CORP.,2016-09-21T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,18707,LINDEN BLVD,NA,NA,NA,NA,SAINT ALBANS,NY,11412,-73.76514676,40.69203844
15620-2017-ENFO,9363298,"CAFE BRAVO, INC.",2017-03-01T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,352,9TH AVE,NA,NA,NA,NA,NEW YORK,NY,10001,-73.99797162,40.75108451
31528-2016-ENFO,9326361,RKJ HARDWARE & BUSINESS INC,2016-05-13T00:00:00Z,No Violation Issued,Hardware-Retail - 811,Brooklyn,649,ROGERS AVE,NA,NA,NA,NA,BROOKLYN,NY,11226,-73.95299591,40.6556669
41830-2017-ENFO,5411279,"GALICJA DELI, INC.",2017-06-21T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,5810,NEW UTRECHT AVE,NA,NA,NA,NA,BROOKLYN,NY,11219,-73.99617402,40.62906026
35149-2017-ENFO,9382352,"HOULAHAN, PEGGY-JANE",2017-05-25T00:00:00Z,No Violation Issued,Newsstand - 024,Manhattan,NA,WILLIAM STREET,WALL STREET,NA,NA,S/W/C,NEW YORK,NY,10005,-74.00950391,40.7063803
20168-2018-ENFO,3075156,AL GOURMET DELICATESSEN CORP.,2018-04-13T00:00:00Z,Pass,Grocery-Retail - 808,Queens,9106,VAN WYCK EXPY,NA,NA,NA,NA,RICHMOND HILL,NY,11418,-73.81508841,40.69921927
75365-2017-ENFO,9395487,"KNIGHTS COLLISION EXPERTS, INC.",2017-12-14T00:00:00Z,No Violation Issued,Secondhand Dealer [General] - 006,Brooklyn,2000,EASTERN PKWY,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.90605905,40.67957261
41949-2017-ENFO,9378317,NYCOM CELLULAR CORP,2017-06-21T00:00:00Z,No Violation Issued,Electronic Store - 001,Queens,2239,31ST ST,NA,NA,NA,NA,ASTORIA,NY,11105,-73.91174424,40.77525936
73899-2016-ENFO,9349316,STADUIM WIRELESS CORP,2016-11-14T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Bronx,283,E 161ST ST,NA,NA,NA,NA,BRONX,NY,10451,-73.91792142,40.82541559
45852-2017-ENFO,9384794,"MAXIMEYES OPTICAL - II, INC.",2017-07-12T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,805,WASHINGTON ST,NA,NA,NA,NA,NEW YORK,NY,10014,-74.00806875,40.73903479
14338-2018-ENFO,3077904,695 LEON BAKERY INC.,2018-03-01T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,695,9TH AVE,NA,NA,NA,NA,NEW YORK,NY,10036,-73.99001887,40.76203563
37079-2016-ENFO,9339668,WEST 44TH STREET RESTAURANT LLC,2016-05-27T00:00:00Z,No Evidence of Activity,Sidewalk Cafe - 013,Manhattan,19,W 44TH ST,NA,NA,NA,NA,NEW YORK,NY,10036,-73.98083027,40.75516711
52736-2016-ENFO,40004115,CRYSTAL TRANSPORTATION CORP,2016-08-09T00:00:00Z,Pass,Fuel Oil Dealer - 814,Bronx,2010,WHITE PLAINS RD,NA,NA,NA,NA,BRONX,NY,10462,-73.86780294,40.85040355
36152-2018-ENFO,9427785,NAILS ON BROADWAY,2018-07-19T00:00:00Z,Out of Business,Salons And Barbershop - 841,Manhattan,2632,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10025,-73.97005533,40.79701108
37109-2016-ENFO,5396035,SKYFOODS MART INC. - ELMHURST,2016-06-01T00:00:00Z,Violation Issued,Stoop Line Stand - 033,Queens,7955,ALBION AVE,NA,NA,NA,NA,ELMHURST,NY,11373,-73.88437753,40.73927347
55465-2016-ENFO,3060043,sam yu,2016-08-22T00:00:00Z,Pass,Restaurant - 818,Manhattan,NA,CANAL STREET,MULBERRY STREET,NA,NA,S/E/C,NEW YORK,NY,10013,-73.99858952,40.71709898
19972-2018-ENFO,9420146,SPACE NK NEW YORK LLC,2018-04-09T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,968,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10021,-73.96294117,40.76942992
35824-2017-ENFO,50078559,SHRADDHA 63 INC,2017-06-02T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,6377,108TH ST,NA,NA,NA,NA,FOREST HILLS,NY,11375,-73.84975592,40.73325817
74349-2016-ENFO,9354370,MUSIC PLANET,2016-11-19T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Brooklyn,649,MANHATTAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.9511796,40.72443086
47971-2016-ENFO,50071061,"HERNANDEZ, AMELIO & CABA, JOSE",2016-07-20T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,9802,37TH AVE,NA,NA,NA,NA,CORONA,NY,11368,-73.8689293,40.75205845
52165-2017-ENFO,3071441,HEALTHWAY MARKET INC,2017-08-17T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,177,PATCHEN AVE,NA,NA,NA,NA,BROOKLYN,NY,11221,-73.92655264,40.68540644
37905-2017-ENFO,9378979,QUEENS BLVD NAIL INC,2017-06-07T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,4505,QUEENS BLVD,NA,NA,NA,NA,SUNNYSIDE,NY,11104,-73.91946255,40.74325305
7430-2017-ENFO,9370486,SUPREME PARKING CORP.,2017-01-30T00:00:00Z,No Violation Issued,Parking Lot - 050,Queens,8802,SUTPHIN BLVD,NA,NA,NA,NA,JAMAICA,NY,11435,-73.80920155,40.70467725
52526-2017-ENFO,9366398,SC & IT INC.,2017-08-23T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Queens,9744,SUTPHIN BLVD,NA,NA,NA,NA,JAMAICA,NY,11435,-73.80535108,40.69675214
3899-2016-ENFO,5391399,BEST PEST SUPPLY CENTER INC,2016-01-16T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Brooklyn,497,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11218,-73.97061696,40.64561037
46048-2017-ENFO,3070852,CHIC BOUTIQUE BAYRIDGE INC,2017-07-14T00:00:00Z,Pass,Wearing Apparel - 450,Brooklyn,8122,3RD AVE,NA,NA,NA,NA,BROOKLYN,NY,11209,-74.0296738,40.62687987
68051-2016-ENFO,3060357,"HERNANDEZ, RENE I",2016-10-19T00:00:00Z,Pass,Pedicab Business - 130,MANHATTAN,NA,CENTRAL PARK WEST,WEST   96 STREET,NA,NA,NA,NEW YORK,NY,10025,-73.96468395,40.79166283
3892-2016-ENFO,9324861,CONCORD AUTO COLLISION INC,2016-01-08T00:00:00Z,Warning,Secondhand Dealer [General] - 006,Queens,5030,69TH PL,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.89507814,40.73623429
4835-2017-ENFO,5403506,BIG SAL DELI INC.,2017-01-21T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Bronx,1361,OGDEN AVE,NA,NA,NA,NA,BRONX,NY,10452,-73.92475017,40.84164699
12172-2018-ENFO,9414062,NINA'S BEAUTY SALON INC.,2018-02-23T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,8334,BROADWAY,NA,NA,NA,NA,ELMHURST,NY,11373,-73.87902402,40.74036587
61407-2016-ENFO,9356297,LALIT USA INC,2016-09-10T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,18720,HILLSIDE AVE,NA,NA,NA,NA,JAMAICA,NY,11432,-73.77474117,40.71482278
71403-2017-ENFO,9404618,EMPIRE GROCERY AND DELI CORP.,2017-11-27T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,245,9TH AVE,NA,NA,NA,NA,NEW YORK,NY,10001,-74.00051248,40.74762889
2058719-DCA,9404827,C & E TIRE AND RIM PLACE CORP,2017-12-06T00:00:00Z,Warning,Secondhand Dealer [General] - 006,Queens,3307,21ST ST,NA,NA,NA,NA,ASTORIA,NY,11106,-73.9324002,40.76447003
28441-2016-ENFO,40002347,DURABLE DIESEL INC,2016-04-26T00:00:00Z,Fail,Fuel Oil Dealer - 814,Queens,6038,PALMETTO ST,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.89976109,40.70797018
5893-2017-CMPL,9374705,JIE'S LAUNDROMAT INC.,2017-05-31T00:00:00Z,No Violation Issued,Laundry - 064,Queens,2001,UTOPIA PKWY,NA,NA,NA,NA,WHITESTONE,NY,11357,-73.79388238,40.77979957
3751-2018-ENFO,9395257,WAH CHANG METAL TRADING INC.,2018-01-11T00:00:00Z,No Violation Issued,Scrap Metal Processor - 118,Brooklyn,918,62ND ST,NA,NA,NA,NA,BROOKLYN,NY,11219,-74.00803068,40.63271061
52665-2016-ENFO,40004114,E.S.F. TRANSPORT INC,2016-08-08T00:00:00Z,Fail,Fuel Oil Dealer - 814,Outside NYC,1,SHERIDAN BLVD,NA,NA,NA,NA,INWOOD,NY,11096,NA,NA
41090-2016-ENFO,9339380,"RAMIREZ, SONEL",2016-06-20T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,767,10TH AVE,NA,NA,NA,NA,NEW YORK,NY,10019,-73.99099301,40.76579051
72001-2017-ENFO,9380660,"BAL, NAVDEEP S.",2017-11-29T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,947,KINGS HWY,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96266394,40.60709866
15001-2016-ENFO,9336050,ABI SCHOOL OF BARBERING AND COMETOLOGY OF TRIBECA,2016-02-26T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,113,CHAMBERS ST,NA,NA,NA,NA,NEW YORK,NY,10007,-74.00841216,40.71515264
4472-2017-ENFO,9349740,SKM WIRELESS INC,2017-01-13T00:00:00Z,No Violation Issued,Secondhand Dealer [General] - 006,Bronx,1735,BOSTON RD,NA,NA,NA,NA,BRONX,NY,10460,-73.88814292,40.83716538
44265-2017-ENFO,70043030,"WANG'S STATIONERY, INC.",2017-07-06T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Queens,23611,BRADDOCK AVE,NA,NA,NA,NA,BELLEROSE,NY,11426,-73.73134564,40.72737485
63829-2016-ENFO,3065078,"NEW SHIV GANGA, INC.",2016-09-23T00:00:00Z,Pass,Grocery-Retail - 808,Queens,16906,CROCHERON AVE,NA,NA,NA,NA,FLUSHING,NY,11358,-73.79686631,40.76276274
69694-2017-ENFO,40009223,UNLIMITED TRUCKING CORP,2017-11-16T00:00:00Z,Pass,Fuel Oil Dealer - 814,Brooklyn,245,MESEROLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.94616813,40.72923196
56350-2016-ENFO,3064588,BEST BROOKLYN DELI INC.,2016-08-26T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,4924,NEW UTRECHT AVE,NA,NA,NA,NA,BROOKLYN,NY,11219,-73.99477563,40.6363531
40324-2018-ENFO,5427293,"SUNSET MINI MEAT MARKET, CORP",2018-08-08T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,4201,7TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11232,-74.00132972,40.64683829
13513-2016-CMPL,9347572,JOURNEYS,2016-09-16T00:00:00Z,No Evidence of Activity,Air Condtioning Law - 899,Manhattan,42,W 14TH ST,NA,NA,NA,NA,NEW YORK,NY,10011,-73.99504562,40.73659763
69951-2016-ENFO,9355024,HOME DEPOT USA INC,2016-10-21T00:00:00Z,No Violation Issued,Hardware-Retail - 811,Staten Island,2501,FOREST AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10303,-74.17496135,40.62633611
70508-2016-ENFO,9369035,HOMEL LEWIS/JOLAB CONSULTING,2016-10-25T00:00:00Z,Out of Business,Immigration Svc Prv - 893,Queens,13530,ROCKAWAY BLVD,NA,NA,NA,NA,SOUTH OZONE PARK,NY,11420,-73.80260059,40.67445436
33215-2018-ENFO,9425565,ANA MARIA RIVERA SANCHEZ,2018-06-28T00:00:00Z,Out of Business,Salons And Barbershop - 841,Staten Island,474,PORT RICHMOND AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10302,-74.13915138,40.63087276
66858-2017-ENFO,80028611,ASZ DELI AND GROCERY INC.,2017-10-24T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,6607,BAY PKWY,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.98208123,40.61320775
58191-2017-ENFO,50079867,EXPRESS DELI,2017-09-20T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,1119,HERKIMER ST,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.9164915,40.67784047
43593-2017-ENFO,3070995,"GOOD LUCK NEWSSTAND & LOTTO, INC",2017-06-29T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,395,PEARL ST,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.98817943,40.69220611
8555-2017-ENFO,9361835,RICHMOND DISCOUNT APPLIANCE SALES CORP.,2017-02-03T00:00:00Z,No Violation Issued,Electronic & Home Appliance Service Dealer - 115,Staten Island,6308,AMBOY RD,NA,NA,NA,NA,STATEN ISLAND,NY,10309,-74.21582747,40.523715
9680-2017-ENFO,5406749,GRA CONVENIENT III INC.,2017-02-01T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,6520,18TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11204,-73.99036806,40.61895909
52252-2017-ENFO,70043287,347 CHABELY DELI GROCERY CORP,2017-08-16T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Bronx,347,E 173RD ST,NA,NA,NA,NA,BRONX,NY,10457,-73.90514457,40.84343306
22781-2017-ENFO,9380600,"CITY AUTO GROUP, LLC",2017-03-21T00:00:00Z,Out of Business,Secondhand Dealer Auto - 005,Brooklyn,2448,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96111748,40.59721688
14652-2016-ENFO,5389565,MALGORZATA PIANKA,2016-02-25T00:00:00Z,Violation Issued,Misc Non-Food Retail - 817,Manhattan,115,E 57TH ST,NA,NA,NA,NA,NEW YORK,NY,10022,-73.96999558,40.76129931
50631-2016-ENFO,50070763,"MOHSIN, MOHAMED A",2016-07-28T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Manhattan,2289,5TH AVE,NA,NA,NA,NA,NEW YORK,NY,10037,-73.93593622,40.81505197
50388-2016-ENFO,3060167,A & S FOOD MARKET II CORP.,2016-07-28T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,168,MALCOLM X BLVD,NA,NA,NA,NA,NEW YORK,NY,10026,-73.94850638,40.80361552
15408-2016-ENFO,9322415,SEVEN DAYS DELI AND GROCERY INC.,2016-03-03T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,9201,FOSTER AVE,NA,NA,NA,NA,BROOKLYN,NY,11236,-73.90974988,40.64571595
21534-2017-ENFO,3062524,"WIEGAND, WILLIAM E",2017-03-28T00:00:00Z,Pass,Laundry - 064,Bronx,269,E 198TH ST,NA,NA,NA,NA,BRONX,NY,10458,-73.88885605,40.86890034
22072-2017-ENFO,5412221,MY PLACE DELI GROCERY CORP,2017-03-24T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,1526,BUSHWICK AVE,NA,NA,NA,NA,BROOKLYN,NY,11207,-73.90585663,40.68249563
27085-2018-ENFO,9421676,"MWDBC GROUP, INC",2018-05-17T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,19,SAINT MARKS PL,NA,NA,NA,NA,NEW YORK,NY,10003,-73.98878265,40.72908205
67454-2017-ENFO,9391440,STERLING FELL INC,2017-10-26T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Manhattan,1491,YORK AVE,NA,NA,NA,NA,NEW YORK,NY,10075,-73.95051705,40.77129168
14287-2018-ENFO,3080490,SPORT SHOE LLC.,2018-03-08T00:00:00Z,Pass,Wearing Apparel - 450,Brooklyn,1504,MERMAID AVE,NA,NA,NA,NA,BROOKLYN,NY,11224,-73.98283975,40.57683105
12635-2017-ENFO,6012558,LAMKERN GROUP LLC,2017-02-21T00:00:00Z,Violation Issued,Tax Preparers - 891,Bronx,458,E 138TH ST,NA,NA,NA,NA,BRONX,NY,10454,-73.92112491,40.8083539
24602-2018-ENFO,5423813,NEEL KANTH DELI & GROCERY INC,2018-05-07T00:00:00Z,Violation Issued,Stoop Line Stand - 033,Manhattan,36,AVENUE A,NA,NA,NA,NA,NEW YORK,NY,10009,-73.98541759,40.72344669
14084-2016-ENFO,9325912,HABIB I DELI INC.,2016-02-23T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Brooklyn,631,FLATBUSH AVE,NA,NA,NA,NA,BROOKLYN,NY,11225,-73.9603721,40.65787373
959-2018-ENFO,5415610,MODELL'S SPORTING GOODS INC.,2017-12-28T00:00:00Z,Violation Issued,Special Sale - 102,Manhattan,711,LEXINGTON AVE,NA,NA,NA,NA,NEW YORK,NY,10022,-73.96887657,40.76126058
34715-2018-ENFO,3077990,"UNITED CITY ICE CUBE CO., INC.",2018-07-11T00:00:00Z,Pass,Misc Non-Food Retail - 817,Manhattan,503,W 45TH ST,NA,NA,NA,NA,NEW YORK,NY,10036,-73.99442287,40.7617093
