X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,SCATTERED_SITE_IND,PD_STATUS_TYPE_CODE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-77.598338,36.415101,3688,NC118,Roanoke-Chowan Regional Housing Authority,NC118000004,WELDON PROJECT,N,M,80,80,80,76,4,378,95,76,100,3,11.84,3,227,249,654,9614,3219,39.44,23.94,12.68,8.45,15.49,27.63,0,65.79,21.22,90.79,78.95,1.32,76.32,97.37,76.32,15.15,50,7.49,7.89,69.74,9.21,13.16,0,97.37,96.05,0,0,1.32,21,88,0,0,10.53,32.89,56.58,13.16,74.96,32.49,67,37,Halifax,83,930100,3,3006,N,N,Halifax,83,93932,Weldon,63560,South Weldon CDP,U1,,9999,,40260,"Roanoke Rapids, NC Micropolitan Statistical Area",99999,,0,1,3701,2664,S,,119 Cypress Ct,,Weldon,NC,27890,1941,,27890,19,9,27890194119,S,,,,1,,,A,,90% Overall probable correctness,36.415101,-77.598338,S,,R,U,** Street-Level Rooftop **,37083,3763560,37083930100,3.70839E+11,608,136,4.40999985,5.28999996,98.68000031,9528,2022/01/06 20:00:29+00,596687,583725,2525371051,2525376256,tlindsey@rcrha.org,2525371051,2525376256,tlindsey@rcrha.org
-77.894718,34.243142,3811,NC001,Housing Authority of the City of Wilmington,NC001000020,Eastbrook Apartments (RHF),Y,M,32,32,32,28,4,1003,87.5,26,92.86,9,0,1.7,45,327,802,14308,8267,23.08,15.38,23.08,15.38,23.08,30.77,0,65.38,18.38,92.31,65.38,0,34.62,100,34.62,26.32,71.43,31.11,3.85,42.31,26.92,26.92,3.85,100,100,0,0,0,0,192,0,0,0,100,0,46.15,59.94,34.64,62.71,37,New Hanover,129,10300,1,1018,N,Y,New Hanover,129,94044,Wilmington,74440,Wilmington city,C1,,9200,"Wilmington, NC MSA",48900,"Wilmington, NC Metropolitan Statistical Area",99999,,1,0,3707,3144,D,,4105 Princess Place Dr,,Wilmington,NC,28405,3172,,28405,99,0,28405317299,H,1SUD,,,2,,,N,,80% Overall probable correctness,34.243142,-77.894718,S,,R,U,** Street-Level Rooftop **,37129,3774440,37129010300,3.7129E+11,746,13,15.56000042,20,100,11898,2022/01/06 20:00:29+00,269421,259441,9103417700,9103417760,vhamilton@wha.net,9103417700,9103417760,vhamilton@wha.net
-78.313268,34.998816,3812,NC010,Eastern Carolina Regional Housing Authority,NC010000004,DOGWOOD & BYRON BUTLER,Y,M,30,30,30,29,1,731,96.669998,29,100,6,6.9,1,29,272,599,11886,11886,3.45,48.28,37.93,3.45,6.9,6.9,0,93.1,23.12,93.1,65.52,0,0,62.07,0,90.91,66.67,75.86,0,0,37.93,62.07,0,89.66,86.21,0,0,3.45,3,97,93.1,69,93.1,6.9,0,6.9,49.59,20.98,64.87,37,Sampson,163,970700,4,4002,N,N,Sampson,163,92308,North Clinton,13240,Clinton city (part),C1,,9999,,99999,,99999,,0,0,3707,618,S,,508 Byron Butler Ct Apt,,Clinton,NC,28328,3556,,28328,8,0,28328355608,S,,Apt,,0,,,,,100% Overall probable correctness,34.998816,-78.313268,9,S,4,U,**  Centroid Lat/Long   **,37163,3713240,37163970700,3.7164E+11,562,0,62.06999969,34.47999954,100,9996,2022/01/06 20:00:29+00,208336,195479,9197350435,9197342320,gmatthis@ecrha.org,9197350435,9197342320,gmatthis@ecrha.org
-78.868731,35.041286,3876,NC009,Fayetteville Metropolitan Housing Authority,NC009000019,Curtis Lane/Alfred Street,N,M,221,221,110,109,1,801,99.089996,108,99.08,6,7.41,2,218,310,642,14184,7027,10,33,24,10,23,32.41,0.93,56.48,23.9,84.26,64.81,3.7,43.52,92.59,46.3,24.1,68,17.43,0.93,56.48,19.44,23.15,1.85,98.15,92.59,1.85,0,3.7,25,67,100,128,0,68.52,31.48,51.85,82.42,54.59,32.87,37,Cumberland,51,200,2,2006,N,Y,Cumberland,51,90832,Cross Creek,22920,Fayetteville city (part),C1,,2560,"Fayetteville, NC MSA",22180,"Fayetteville, NC Metropolitan Statistical Area",99999,,1,0,3708,1002,D,,632 Volunteer Dr,,Fayetteville,NC,28301,5982,,28301,99,4,28301598299,H,1SUD,,,2,,,N,,80% Overall probable correctness,35.041286,-78.868731,S,,R,U,** Street-Level Rooftop **,37051,3722920,37051000200,3.7051E+11,604,99,11.47000027,9.63000011,96.30000305,10302,2022/01/06 20:00:29+00,839748,782278,9104833648,9104834129,faymetha@fmhanc.org,9104833648,9104834129,dweeks@fmhanc.org
-77.937526,34.222697,3878,NC001,Housing Authority of the City of Wilmington,NC001000018,Scattered Sites,N,M,7,7,7,7,0,1003,100,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,37,New Hanover,129,11100,2,2042,N,N,New Hanover,129,94044,Wilmington,74440,Wilmington city,C1,,9200,"Wilmington, NC MSA",48900,"Wilmington, NC Metropolitan Statistical Area",99999,,1,0,3707,3144,S,,1037 S 8th St,,Wilmington,NC,28401,5850,,28401,37,7,28401585037,S,,,,3,,,A,,70% Overall probable correctness,34.222697,-77.937526,S,,R,U,** Street-Level Rooftop **,37129,3774440,37129011100,3.7129E+11,-4,-4,-4,-4,-4,-4,2022/01/06 20:00:29+00,-4,-4,9103417700,9103417760,vhamilton@wha.net,9103417700,9103417760,vhamilton@wha.net
-78.005336,35.388407,4018,NC015,Housing Authority of the City of Goldsboro,NC015000400,WEST HAVEN APARTMENTS,N,M,298,298,298,271,1,1190,90.940002,271,100,4,8.49,2.4,662,241,679,10254,4198,31.85,30,16.3,10.74,11.11,26.94,1.85,70.85,20.31,93.73,76.38,1.11,53.14,80.07,52.77,27.1,71.93,17.98,7.38,54.61,16.97,21.03,1.11,89.3,86.72,0.37,0,2.21,15,85,0,0,31,30.26,38.75,14.76,83.1,41.11,45.2,37,Wayne,191,1800,1,1068,N,N,Wayne,191,91260,Goldsboro,26880,Goldsboro city (part),C1,,2980,"Goldsboro, NC MSA",24140,"Goldsboro, NC Metropolitan Statistical Area",99999,,1,0,3701,1158,S,,307 N Alabama Ave,,Goldsboro,NC,27530,3571,,27530,7,0,27530357107,S,,,,1,,,A,,90% Overall probable correctness,35.388407,-78.005336,S,,R,U,** Street-Level Rooftop **,37191,3726880,37191001800,3.7191E+11,643,333,8.90999985,11.47999954,98.15000153,9528,2022/01/06 20:00:29+00,2208078,2091454,9197355650,9197314402,agoodson@hacg.org,9197354226,9197314402,agoodson@hacg.org
-76.237427,36.295833,4019,NC026,Elizabeth City Housing Authority,NC026000001,HARIOT HEIGHTS ANNEX,N,M,112,112,112,102,9,330,91.07,101,99.02,6,1.98,1.9,189,300,557,14381,7685,13.98,27.96,21.51,16.13,20.43,34.65,0,57.43,22.27,84.16,69.31,0.99,33.66,74.26,30.69,22.06,48.48,17.99,2.97,45.54,18.81,32.67,0.99,83.17,83.17,0,0,0,21,131,0,0,43.56,36.63,19.8,15.84,49.48,17.81,68.95,37,Pasquotank,139,960400,4,4025,N,N,Pasquotank,139,90996,Elizabeth City,20580,Elizabeth City city (part),C1,,9999,,21020,"Elizabeth City, NC Micropolitan Statistical Area",99999,,0,1,3703,888,S,,436 Pritchard St Apt,,Elizabeth City,NC,27909,4642,,27909,36,8,27909464236,S,,Apt,,0,,,,,100% Overall probable correctness,36.295833,-76.237427,9,S,4,U,**  Centroid Lat/Long   **,37139,3720580,37139960400,3.714E+11,532,66,19.57999992,8.47000027,96.04000092,10528,2022/01/06 20:00:29+00,681677,645315,2523355411,2523351639,echousing@hotmail.com,2523355411,2523351639,echousing@hotmail.com
-76.228152,36.304018,4020,NC026,Elizabeth City Housing Authority,NC026000003,HARIOT HEIGHTS ANNEX,N,M,78,78,78,72,4,330,92.309998,71,98.61,6,1.41,1.9,133,330,557,15557,8305,16.18,23.53,22.06,11.76,26.47,30.99,1.41,61.97,24.1,80.28,66.2,1.41,25.35,80.28,26.76,33.96,27.78,20.3,0,49.3,26.76,23.94,2.82,90.14,90.14,0,0,0,0,130,0,0,52.11,22.54,25.35,22.54,50.07,18.53,68.12,37,Pasquotank,139,960400,2,2000,,,Pasquotank,139,90996,Elizabeth City,20580,Elizabeth City city (part),C1,,9999,,21020,"Elizabeth City, NC Micropolitan Statistical Area",99999,,0,1,3703,888,M,,601 W Elizabeth St,,Elizabeth City,NC,27909,3763,,27909,,,,H,,,M,,N,,N,M,Multiple Match,36.304018,-76.228152,S,,R,U,** Street-Level Rooftop **,37139,3720580,37139960400,3.714E+11,532,38,14.28999996,15.78999996,94.37000275,11208,2022/01/06 20:00:29+00,481192,460033,2523355411,2523351639,echousing@hotmail.com,2523355411,2523351639,echousing@hotmail.com
-80.0132,35.1913,4021,NC044,Mount Gilead Housing Authority,NC044000001,PROJECT UNNAMED,Y,M,30,30,30,28,2,30,93.330002,28,100,7,7.14,2.3,64,283,553,13453,5886,7.14,32.14,32.14,3.57,25,35.71,0,64.29,24.2,96.43,71.43,0,50,75,46.43,25,33.33,12.5,7.14,42.86,7.14,42.86,10.71,92.86,92.86,0,0,0,1,68,85.71,168,39.29,25,35.71,10.71,60.54,23.56,86.31,37,Montgomery,123,960401,,,,,Montgomery,123,92160,Mount Gilead,44900,Mount Gilead town (part),C1,,9999,,99999,,99999,,0,0,37**,1980,,,,,Mount Gilead,NC,27306,,,27306,,,,,,,H,,,,,H,House # not found on this street,35.1913,-80.0132,5,S,T,R,**  Centroid Lat/Long   **,37123,3744900,37123960401,,504,25,20.30999947,6.25,100,10974,2022/01/06 20:00:29+00,185659,175360,9105760611,9105760038,tmshousing@embarqmail.com,9105760611,9105760038,jpochis@hotmail.com
-76.601281,36.068882,4022,NC068,The New Edenton Housing Authority,NC068000001,NEW EDENTON HOUSING AUTHORITY,Y,M,100,100,100,95,4,100,95,95,100,4,6.32,1.8,173,412,512,18791,10319,1.05,26.32,22.11,16.84,33.68,26.32,0,73.68,35.59,71.58,43.16,0,23.16,72.63,23.16,34.69,23.91,20.23,1.05,27.37,23.16,48.42,2.11,95.79,94.74,0,0,1.05,3,130,0,0,36.84,25.26,37.89,34.74,55.6,26.59,69.18,37,Chowan,41,930101,4,4026,N,N,Chowan,41,93276,"Township 1, Edenton",20120,Edenton town (part),C1,,9999,,99999,,99999,,0,0,3703,876,S,,900 N Oakum St,,Edenton,NC,27932,1448,,27932,0,0,27932144800,S,,,,1,,,A,,90% Overall probable correctness,36.068882,-76.601281,S,,R,U,** Street-Level Rooftop **,37041,3720120,37041930101,3.70419E+11,476,44,28.89999962,13.86999989,93.68000031,15331,2022/01/06 20:00:29+00,583118,554185,2524828164,2524824873,theneha@embarqmail.com,2524828164,2524824873,theneha@embarqmail.com
-82.687364,35.798383,4038,NC080,Marshall Housing Authority,NC080000001,MARSHALL HA,Y,M,50,48,48,47,0,48,97.919998,47,100,8,8.51,1.8,83,374,512,17250,9768,8.51,23.4,23.4,14.89,29.79,36.17,0,61.7,23.47,87.23,63.83,0,27.66,74.47,27.66,29.63,40,22.89,4.26,31.91,21.28,42.55,0,0,0,0,0,0,11,76,0,0,42.55,29.79,27.66,25.53,4.36,13.88,64.74,37,Madison,115,10500,2,2099,N,Y,Madison,115,93290,"Township 1, North Marshall",41580,Marshall town (part),C1,,480,"Asheville, NC MSA",11700,"Asheville, NC Metropolitan Statistical Area",99999,,1,0,3711,1830,S,,104 N Main St,,Marshall,NC,28753,7844,,28753,99,4,28753784499,H,,,,2,,N,A,,80% Overall probable correctness,35.798383,-82.687364,S,,R,R,** Street-Level Rooftop **,37115,3741580,37115010500,3.7115E+11,484,26,25.29999924,13.25,93.62000275,14184,2022/01/06 20:00:29+00,288790,273021,8286492545,8286490495,marshallhousingauth@frontier.com,8286492545,8286490495,paynelinda92@gmail.com
-80.905282,35.77294,4272,NC072,Statesville Housing Authority,NC072000003,PARKWOOD VILLAGE,N,M,121,121,121,115,2,536,95.040001,115,100,5,10.43,2.5,288,254,622,10583,4226,25.93,29.63,15.74,13.89,14.81,21.74,0,72.17,15.11,97.39,81.74,5.22,50.43,77.39,51.3,38.14,83.33,20.49,6.09,59.13,20,14.78,1.74,79.13,73.04,0.87,1.74,3.48,21,74,0,0,31.3,28.7,40,1.74,60.34,29.19,69.63,37,Iredell,97,60400,3,3042,N,N,Iredell,97,93104,Statesville,64740,Statesville city (part),C1,,9999,,16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",99999,,1,0,3710,2754,S,,910 Inglewood Rd,,Statesville,NC,28677,5637,,28677,10,8,28677563710,S,,,,1,,,A,,90% Overall probable correctness,35.77294,-80.905282,S,,R,U,** Street-Level Rooftop **,37097,3764740,37097060400,3.70971E+11,595,141,7.28999996,15.27999973,100,9528,2022/01/06 20:00:29+00,857744,841921,7048729811,7048788780,dskaf@sha-online.org,7048729811,7048788780,dskaf@iscecinc.org
-79.818976,35.703628,4273,NC081,Asheboro Housing Authority,NC081000001,Asheboro Housing,Y,M,200,200,200,195,4,200,97.5,195,100,5,21.54,2.6,513,291,564,14022,5330,11.11,33.33,21.69,13.76,20.11,28.72,1.03,66.67,21.03,90.77,70.77,6.67,52.82,81.54,56.41,21.21,42.86,13.06,6.67,54.87,6.67,31.79,1.03,61.54,45.64,1.54,0.51,13.85,8,59,97.44,99,36.41,25.13,38.46,2.05,55.4,33.55,55.55,37,Randolph,151,30100,1,1008,N,N,Randolph,151,90084,Asheboro,2080,Asheboro city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3713,90,S,,300 Independence Dr,,Asheboro,NC,27203,5645,,27203,0,6,27203564500,S,,,,1,,,A,,90% Overall probable correctness,35.703628,-79.818976,S,,R,U,** Street-Level Rooftop **,37151,3702080,37151030100,3.7151E+11,543,279,12.67000008,7.5999999,98.45999908,10820,2022/01/06 20:00:29+00,1320742,1245072,3366294146,3366250651,rlawler@asheboroha.org,3366294146,3366250651,rlawler@asheboroha.org
-77.205257,36.335101,4274,NC118,Roanoke-Chowan Regional Housing Authority,NC118000003,WOODLAND PROJECT,N,M,50,50,50,48,1,378,96,48,100,3,16.67,2.8,135,286,654,12806,4553,15.56,35.56,17.78,4.44,26.67,41.67,0,52.08,28.24,89.58,70.83,0,64.58,87.5,56.25,26.19,83.33,13.33,6.25,60.42,20.83,12.5,0,95.83,93.75,0,0,2.08,6,121,0,0,12.5,20.83,66.67,27.08,62.76,24.46,74.37,37,Northampton,131,920200,3,3024,N,N,Northampton,131,92676,Rich Square,75340,Woodland town,C1,,9999,,40260,"Roanoke Rapids, NC Micropolitan Statistical Area",99999,,0,1,3701,3198,S,,101 Walnut St,,Woodland,NC,27897,9719,,27897,1,0,27897971901,S,,,,1,,,A,,90% Overall probable correctness,36.335101,-77.205257,S,,R,R,** Street-Level Rooftop **,37131,3775340,37131920200,3.71319E+11,608,78,4.44000006,9.63000011,95.83000183,9648,2022/01/06 20:00:29+00,376855,350235,2525371051,2525376256,tlindsey@rcrha.org,2525371051,2525376256,tlindsey@rcrha.org
-82.530535,35.833696,4275,NC175,Madison County Housing Authority,NC175000001,PROJECT UNNAMED,N,M,40,40,40,36,3,40,90,36,100,7,5.56,2.7,98,328,628,15384,5651,9.38,21.88,28.13,15.63,25,47.22,5.56,36.11,20.64,88.89,75,13.89,58.33,88.89,66.67,21.21,66.67,11.22,11.11,69.44,11.11,8.33,0,0,0,0,0,0,9,80,0,0,0,72.22,27.78,13.89,7,14.59,71.62,37,Madison,115,10600,2,2011,N,Y,Madison,115,93416,"Township 4, Beech Glenn",99999,"Remainder of Township 4, Beech Glenn",99,,480,"Asheville, NC MSA",11700,"Asheville, NC Metropolitan Statistical Area",99999,,1,0,3711,,D,,103 Ivey Ridge Apt Dr,,Mars Hill,NC,28754,6756,,28754,99,2,28754675699,H,1SUD,,,3,,,N,,70% Overall probable correctness,35.833696,-82.530535,S,,R,U,** Street-Level Rooftop **,37115,3799999,37115010600,3.7115E+11,562,46,3.05999994,9.18000031,97.22000122,11894,2022/01/06 20:00:29+00,271451,256295,8286892721,8286893394,cholder1200@yahoo.com,8286892721,8286892721,cholder1200@yahoo.com
-79.980476,35.986585,4432,NC006,Housing Authority of the City of High Point,NC006000019,Deep River Development,N,M,31,31,31,31,0,1146,100,30,96.78,5,3.33,2.5,76,636,729,26791,10575,0,3.33,6.67,10,80,76.67,0,23.33,40.17,53.33,16.67,3.33,60,83.33,56.67,11.54,75,9.21,3.33,63.33,20,13.33,0,100,96.67,0,3.33,0,0,79,93.33,140,0,0,100,60,69.73,20.02,54.56,37,Guilford,81,14411,3,3000,N,N,Guilford,81,91484,High Point,31400,High Point city (part),C1,,9999,,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1356,S,,2776 Gateworth Dr Apt,,High Point,NC,27265,3466,,27265,76,6,27265346676,S,,Apt,,0,,,,,100% Overall probable correctness,35.986585,-79.980476,9,S,4,U,**  Centroid Lat/Long   **,37081,3731400,37081014411,3.7081E+11,680,36,7.88999987,3.95000005,96.66999817,27102,2022/01/06 20:00:29+00,271100,252874,3368872661,3368872414,amcgill@hpha.net,3368782375,3368872996,amcgill@hpha.net
-78.914573,35.024726,4433,NC009,Fayetteville Metropolitan Housing Authority,NC009000004,HOLLAND HOMES,N,M,218,218,218,196,4,801,89.910004,196,100,4,20.41,2,385,200,642,8317,4234,12.86,42.14,23.57,10,11.43,18.37,3.06,49.49,13.96,94.9,82.14,0,47.45,87.24,47.45,25.48,74.36,18.96,7.65,52.55,19.9,19.9,1.02,95.92,85.71,2.55,1.53,6.12,8,85,22.96,149,17.86,44.39,37.76,42.35,64.36,30.3,58.38,37,Cumberland,51,600,4,4001,N,N,Cumberland,51,90832,Cross Creek,22920,Fayetteville city (part),C1,,2560,"Fayetteville, NC MSA",22180,"Fayetteville, NC Metropolitan Statistical Area",99999,,1,0,3708,1002,S,,3081 Enterprise Ave,,Fayetteville,NC,28306,2053,,28306,81,2,28306205381,S,,,,1,,,A,,90% Overall probable correctness,35.024726,-78.914573,S,,R,U,** Street-Level Rooftop **,37051,3722920,37051000600,3.7051E+11,604,168,10.39000034,11.17000008,98.98000336,9528,2022/01/06 20:00:29+00,1509944,1361806,9104833648,9104834129,faymetha@fmhanc.org,9104833648,9104834129,dweeks@fmhanc.org
-78.87261,35.045812,4449,NC009,Fayetteville Metropolitan Housing Authority,NC009000025,Cypress Manor,N,M,48,48,16,16,0,801,100,16,100,5,6.25,1,16,330,642,14059,14059,0,31.25,37.5,18.75,12.5,0,0,100,23.62,87.5,56.25,0,0,68.75,0,0,62.5,62.5,0,0,0,100,12.5,100,100,0,0,0,4,72,100,107,62.5,37.5,0,37.5,82.42,54.59,32.87,37,Cumberland,51,200,2,2015,N,Y,Cumberland,51,90832,Cross Creek,22920,Fayetteville city (part),C1,,2560,"Fayetteville, NC MSA",22180,"Fayetteville, NC Metropolitan Statistical Area",99999,,1,0,3708,1002,S,,217 Lincoln Dr,,Fayetteville,NC,28301,6103,,28301,99,8,28301610399,H,,,,1,,,A,,90% Overall probable correctness,35.045812,-78.87261,S,,R,U,** Street-Level Rooftop **,37051,3722920,37051000200,3.7051E+11,604,0,100,0,100,11681,2022/01/06 20:00:29+00,123261,115898,9104833648,9104834129,faymetha@fmhanc.org,9104833648,9104834129,dweeks@fmhanc.org
-79.870715,36.035801,4450,NC011,Housing Authority of the City of Greensboro,NC011012050,HICKORY TRAILS,N,M,127,127,127,0,0,965,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,37,Guilford,81,12617,1,1024,N,Y,Guilford,81,92124,Morehead,28000,Greensboro city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1188,S,,4218 Bernau Ave,,Greensboro,NC,27407,4324,,27407,99,9,27407432499,H,,,,1,,,A,,90% Overall probable correctness,36.035801,-79.870715,S,,R,U,** Street-Level Rooftop **,37081,3728000,37081012617,3.7081E+11,-4,-4,-4,-4,-4,-4,2022/01/06 20:00:29+00,-4,-4,3362758501,3363781307,jcox@gha-nc.org,3363033116,3363781307,jcox@gha-nc.org
-78.916385,35.96681,4451,NC013,The Housing Authority of the City of Durham,NC013000005,CORNWALLIS RD,N,M,200,197,197,170,27,1149,86.290001,166,97.65,7,1.2,3.2,527,227,954,9734,3066,34.23,25.5,16.11,9.4,14.77,29.52,3.61,55.42,11.13,96.99,90.36,0,71.08,92.77,68.67,13.73,100,7.97,3.61,75.9,12.65,7.83,0,98.8,95.78,0.6,1.2,1.2,94,105,0,0,10.84,24.7,64.46,15.66,98.51,40.13,53.1,37,Durham,63,1304,1,1006,N,N,Durham,63,90932,Durham,19000,Durham city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",99999,,1,0,3704,828,Y,,2507 S Roxboro St Apt 38,,Durham,NC,27707,2948,,27707,38,3,27707294838,H,38,Apt,,0,,,,,100% Overall probable correctness,35.96681,-78.916385,S,,R,U,** Street-Level Rooftop **,37063,3719000,37063001304,3.7063E+11,892,306,3.23000002,5.11999989,99.40000153,9072,2022/01/06 20:00:29+00,1946518,1745271,9196831551,9196831237,ascott@dha-nc.org,9196831551,,ascott@dha-nc.org
-78.903148,35.989489,4452,NC013,The Housing Authority of the City of Durham,NC013000014,FOREST HILL HEIGHTS,N,M,55,55,55,53,2,1149,96.360001,53,100,8,0,1.1,57,318,954,14106,13116,0,27.45,41.18,17.65,13.73,3.77,0,92.45,16.33,98.11,79.25,0,0,62.26,0,80,72.09,70.18,0,0,18.87,81.13,7.55,96.23,96.23,0,0,0,0,175,0,0,100,0,0,0,93.99,16.71,42.56,37,Durham,63,2300,1,1019,N,N,Durham,63,90932,Durham,19000,Durham city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",99999,,1,0,3704,828,Y,,700 S Mangum St Apt 1A,,Durham,NC,27701,2368,,27701,11,2,27701236811,H,1A,Apt,,2,,N,,,80% Overall probable correctness,35.989489,-78.903148,S,,R,U,** Street-Level Rooftop **,37063,3719000,37063002300,3.7063E+11,892,0,75.44000244,15.78999996,100,13341,2022/01/06 20:00:29+00,606853,556746,9196831551,9196831237,ascott@dha-nc.org,9196831551,,ascott@dha-nc.org
-77.910675,35.71565,4453,NC020,Housing Authority of the City of Wilson,NC020000002,WHITFIELD HOMES,N,M,258,258,258,221,36,647,85.660004,221,100,5,15.84,2.2,493,256,1194,11718,5253,24.77,30.37,21.03,8.41,15.42,20.81,0.9,75.11,18.34,91.4,74.66,1.36,41.18,80.54,40.72,26.28,81.54,22.72,5.88,43.44,21.27,29.41,1.81,97.29,95.48,0.45,0,1.36,19,114,0,0,27.15,33.94,38.91,25.79,95.62,60.97,45.76,37,Wilson,195,801,2,2008,N,N,Wilson,195,94048,Wilson,74540,Wilson city (part),C1,,9999,,48980,"Wilson, NC Micropolitan Statistical Area",99999,,0,1,3701,3150,S,,722 Hooks St S,,Wilson,NC,27893,5152,,27893,22,4,27893515222,S,,,,2,N,,A,,80% Overall probable correctness,35.71565,-77.910675,S,,R,U,** Street-Level Rooftop **,37195,3774540,37195000801,3.7195E+11,1182,209,14.19999981,11.15999985,98.63999939,9768,2022/01/06 20:00:29+00,3167727,3091817,2522912245,2522910984,kvick@wilsonha.org,2522912245,,kvick@wilsonha.org
-78.32336,35.513562,4469,NC040,Smithfield Housing Authority,NC040000001,PROJECT UNNAMED,N,M,205,205,205,199,0,205,97.07,199,100,6,13.57,2.1,421,309,566,13175,6227,8.89,32.78,24.44,12.78,21.11,24.62,0,65.33,13.79,98.49,87.94,1.51,44.72,79.9,42.71,32.12,54.84,22.33,5.53,46.73,16.58,31.16,1.01,82.41,75.38,0.5,0,6.53,8,78,0,0,37.69,33.17,29.15,9.05,46.46,24.38,68.46,37,Johnston,101,40700,2,2022,N,N,Johnston,101,92980,Smithfield,62520,Smithfield town (part),C1,,9999,,39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3707,2610,S,,1606 Dail St Apt,,Smithfield,NC,27577,4706,,27577,6,9,27577470606,S,,Apt,,0,,,,,100% Overall probable correctness,35.513562,-78.32336,9,S,4,U,**  Centroid Lat/Long   **,37101,3762520,37101040700,3.7101E+11,549,176,16.14999962,14.25,100,10487,2022/01/06 20:00:29+00,1351233,1272412,9199349491,9199341442,director@smithfieldhousingnc.org,9199349491,9199341442,Director@smithfieldhousingnc.org
